Word,KnownWordQ,CommonWordQ,StopWordQ
soul-searching,True,True,False
soul-stirring,True,False,False
sound,True,True,False
soundable,True,False,False
soundboard,True,True,False
soundbox,True,False,False
sounder,True,True,False
sounding,True,True,False
soundless,True,True,False
soundlessly,True,True,False
soundlessness,True,False,False
soundly,True,True,False
soundman,True,False,False
soundness,True,True,False
soundproof,True,True,False
soundtrack,True,True,False
soup,True,True,False
soupcon,True,True,False
soup-fin,True,False,False
soupfin,True,False,False
soupiness,True,False,False
soupspoon,True,False,False
soup-strainer,True,False,False
soupy,True,True,False
sour,True,True,False
sourball,True,False,False
source,True,True,False
sourdine,True,False,False
sourdough,True,True,False
soured,True,True,False
souring,True,True,False
sourish,True,True,False
sourly,True,True,False
sourness,True,True,False
sourpuss,True,True,False
soursop,True,False,False
sour-tasting,True,False,False
sourwood,True,False,False
Sousa,True,False,False
sousaphone,True,True,False
souse,True,True,False
soused,True,True,False
sousing,True,True,False
souslik,True,False,False
sou'-sou'-east,True,False,False
sou'-sou'-west,True,False,False
Sousse,True,False,False
soutache,True,False,False
soutane,True,False,False
south,True,True,False
South,True,False,False
southbound,True,True,False
south-central,True,False,False
south-east,True,False,False
southeast,True,True,False
Southeast,True,False,False
southeaster,True,True,False
southeasterly,True,True,False
southeastern,True,True,False
southeastward,True,True,False
southeastwardly,True,False,False
souther,True,False,False
southerly,True,True,False
southern,True,True,False
Southerner,True,False,False
southernism,True,False,False
southernmost,True,True,False
southernness,True,False,False
southernwood,True,False,False
Southey,True,False,False
southland,True,False,False
southmost,True,False,False
southpaw,True,True,False
south-polar,True,False,False
south-southeast,True,False,False
south-southwest,True,False,False
southward,True,True,False
southwards,True,True,False
south-west,True,False,False
southwest,True,True,False
Southwest,True,False,False
southwester,True,True,False
southwesterly,True,True,False
southwestern,True,True,False
Southwestern,True,False,False
southwestward,True,True,False
southwestwardly,True,False,False
Soutine,True,False,False
souvenir,True,True,False
souvlaki,True,False,False
souvlakia,True,False,False
sou'-west,True,False,False
sou'west,True,False,False
sou'wester,True,True,False
sovereign,True,True,False
sovereignty,True,True,False
soviet,True,True,False
Soviet,True,False,False
sovietise,True,False,False
sovietism,True,False,False
sovietize,True,False,False
Soviets,True,False,False
sow,True,True,False
sowbane,True,False,False
sowbelly,True,False,False
sowbread,True,False,False
sower,True,True,False
Soweto,True,False,False
sown,True,True,False
soy,True,True,False
soya,True,False,False
soybean,True,True,False
soymilk,True,False,False
sozzled,True,True,False
spa,True,True,False
space,True,True,False
spacecraft,True,True,False
spaced,True,True,False
spaced-out,True,False,False
spacefaring,True,False,False
spaceflight,True,True,False
spaceman,True,True,False
spaceship,True,True,False
spacesuit,True,True,False
space-time,True,False,False
spacewalk,True,True,False
spacewalker,True,False,False
spaceward,True,False,False
spacewards,True,False,False
spacey,True,True,False
spacial,True,True,False
spacing,True,True,False
spaciotemporal,True,False,False
spacious,True,True,False
spaciously,True,True,False
spaciousness,True,True,False
spackle,True,False,False
spacy,True,False,False
spade,True,True,False
spadefish,True,False,False
spadefoot,True,False,False
spadeful,True,True,False
spade-like,True,False,False
spade-shaped,True,False,False
spadework,True,True,False
spadix,True,True,False
spaghetti,True,True,False
spaghettini,True,False,False
Spain,True,False,False
Spalacidae,True,False,False
Spalax,True,False,False
spall,True,False,False
Spallanzani,True,False,False
spallation,True,False,False
spam,True,True,False
Spam,True,False,False
spammer,True,False,False
span,True,True,False
Spandau,True,False,False
spandex,True,True,False
spandrel,True,False,False
spandril,True,False,False
spang,True,False,False
spangle,True,True,False
spangled,True,True,False
spangly,True,False,False
Spaniard,True,False,False
spaniel,True,True,False
Spanish,True,False,False
Spanish-speaking,True,False,False
spank,True,True,False
spanker,True,True,False
spanking,True,True,False
spanner,True,True,False
spar,True,True,False
Sparaxis,True,False,False
spare,True,True,False
sparely,True,True,False
spareness,True,True,False
sparer,True,True,False
sparerib,True,False,False
spareribs,True,True,False
Sparganiaceae,True,False,False
Sparganium,True,False,False
sparge,True,False,False
sparid,True,False,False
Sparidae,True,False,False
sparing,True,True,False
sparingly,True,True,False
spark,True,True,False
Spark,True,False,False
sparker,True,False,False
sparkle,True,True,False
sparkleberry,True,False,False
sparkler,True,True,False
sparkling,True,True,False
sparkly,True,True,False
sparling,True,False,False
Sparmannia,True,False,False
sparring,True,True,False
sparrow,True,True,False
sparrow-sized,True,False,False
sparse,True,True,False
sparsely,True,True,False
sparseness,True,True,False
sparsity,True,True,False
Sparta,True,False,False
spartan,True,True,False
Spartan,True,False,False
Spartina,True,False,False
Spartium,True,False,False
spasm,True,True,False
spasmodic,True,True,False
spasmodically,True,True,False
spasmolysis,True,False,False
spasmolytic,True,False,False
Spassky,True,False,False
spastic,True,True,False
spasticity,True,False,False
spat,True,True,False
Spatangoida,True,False,False
spatchcock,True,False,False
spate,True,True,False
spathe,True,True,False
spathiphyllum,True,False,False
spatial,True,True,False
spatiality,True,False,False
spatially,True,True,False
spatiotemporal,True,False,False
spatter,True,True,False
spatterdock,True,False,False
spattered,True,True,False
spattering,True,True,False
spatula,True,True,False
spatula-shaped,True,False,False
spatulate,True,False,False
spavin,True,True,False
spavined,True,True,False
spawl,True,False,False
spawn,True,True,False
spawner,True,False,False
spay,True,True,False
spayed,True,True,False
spaying,True,True,False
speak,True,True,False
speakable,True,True,False
speakeasy,True,True,False
speaker,True,True,False
Speaker,True,False,False
speakerphone,True,True,False
speakership,True,False,False
speaking,True,True,False
spear,True,True,False
spearfish,True,True,False
spearhead,True,True,False
spearhead-shaped,True,False,False
spearmint,True,True,False
spear-point,True,False,False
spearpoint,True,False,False
spec,True,True,False
special,True,True,False
specialisation,True,False,False
specialise,True,False,False
specialised,True,False,False
specialiser,True,False,False
specialism,True,True,False
specialist,True,True,False
specialistic,True,False,False
speciality,True,False,False
specialization,True,True,False
specialize,True,True,False
specialized,True,True,False
specializer,True,False,False
specially,True,True,False
specialness,True,True,False
specialty,True,True,False
speciate,True,False,False
speciation,True,False,False
specie,True,True,False
species,True,True,False
specifiable,True,True,False
specific,True,True,False
specifically,True,True,False
specification,True,True,False
specificity,True,True,False
specified,True,True,False
specifier,True,True,False
specify,True,True,False
specimen,True,True,False
specious,True,True,False
speciously,True,True,False
speciousness,True,True,False
speck,True,True,False
specked,True,True,False
speckle,True,True,False
speckled,True,True,False
speckless,True,False,False
specs,True,True,False
spectacle,True,True,False
spectacled,True,False,False
spectacles,True,True,False
spectacular,True,True,False
spectacularly,True,True,False
spectate,True,True,False
spectator,True,True,False
specter,True,True,False
spectinomycin,True,False,False
spectral,True,True,False
spectre,True,False,False
spectrogram,True,True,False
spectrograph,True,True,False
spectrographic,True,False,False
spectrographically,True,False,False
spectrometer,True,True,False
spectrometric,True,True,False
spectrometry,True,True,False
spectrophotometer,True,True,False
spectroscope,True,True,False
spectroscopic,True,True,False
spectroscopical,True,False,False
spectroscopy,True,True,False
spectrum,True,True,False
specular,True,True,False
speculate,True,True,False
speculation,True,True,False
speculative,True,True,False
speculatively,True,True,False
speculativeness,True,False,False
speculator,True,True,False
speculum,True,True,False
speech,True,True,False
speech-endowed,True,False,False
speechifier,True,False,False
speechify,True,True,False
speechless,True,True,False
speechlessly,True,True,False
speechlessness,True,True,False
speechmaker,True,False,False
speechmaking,True,False,False
speech-read,True,False,False
speechwriter,True,True,False
speed,True,True,False
speedboat,True,True,False
speeder,True,True,False
speedily,True,True,False
speediness,True,True,False
speeding,True,True,False
speedometer,True,True,False
speed-reading,True,False,False
speedskater,True,False,False
speedup,True,True,False
speedway,True,True,False
speedwell,True,True,False
speedy,True,True,False
Speer,True,False,False
Speke,True,False,False
spelaeologist,True,False,False
spelaeology,True,False,False
speleologist,True,False,False
speleology,True,True,False
spell,True,True,False
spellbind,True,True,False
spellbinder,True,True,False
spellbinding,True,True,False
spell-bound,True,False,False
spellbound,True,True,False
spell-checker,True,False,False
spelldown,True,False,False
speller,True,True,False
spelling,True,True,False
spelt,True,False,False
spelter,True,False,False
spelunk,True,False,False
spelunker,True,True,False
Spencer,True,False,False
spend,True,True,False
spendable,True,True,False
spend-all,True,False,False
spender,True,True,False
Spender,True,False,False
spending,True,True,False
spendthrift,True,True,False
Spengler,True,False,False
Spenser,True,False,False
spent,True,True,False
Spergula,True,False,False
Spergularia,True,False,False
sperm,True,False,False
spermaceti,True,False,False
spermatic,True,False,False
spermatid,True,False,False
spermatocele,True,False,False
spermatocide,True,False,False
spermatocyte,True,False,False
spermatogenesis,True,False,False
Spermatophyta,True,False,False
spermatophyte,True,False,False
spermatozoan,True,False,False
spermatozoid,True,False,False
spermatozoon,True,True,False
sperm-filled,True,False,False
spermicidal,True,False,False
spermicide,True,False,False
spermophile,True,False,False
Spermophilus,True,False,False
spermous,True,False,False
Sperry,True,False,False
spew,True,True,False
spewer,True,False,False
SPF,True,False,False
sphacelate,True,False,False
Sphacele,True,False,False
Sphacelotheca,True,False,False
sphacelus,True,False,False
Sphaeralcea,True,False,False
Sphaeriaceae,True,False,False
Sphaeriales,True,False,False
Sphaerobolaceae,True,False,False
Sphaerocarpaceae,True,False,False
Sphaerocarpales,True,False,False
Sphaerocarpos,True,False,False
Sphaerocarpus,True,False,False
Sphagnales,True,False,False
sphagnum,True,True,False
sphalerite,True,False,False
Sphecidae,True,False,False
Sphecius,True,False,False
sphecoid,True,False,False
Sphecoidea,True,False,False
Sphecotheres,True,False,False
sphenion,True,False,False
Spheniscidae,True,False,False
Sphenisciformes,True,False,False
Spheniscus,True,False,False
Sphenodon,True,False,False
sphenoid,True,False,False
Sphenopsida,True,False,False
sphere,True,True,False
spheric,True,False,False
spherical,True,True,False
spherically,True,True,False
sphericalness,True,False,False
sphericity,True,False,False
spherocyte,True,False,False
spheroid,True,True,False
spheroidal,True,True,False
spherometer,True,False,False
spherule,True,False,False
sphincter,True,True,False
sphingid,True,False,False
Sphingidae,True,False,False
sphingine,True,False,False
sphinx,True,True,False
Sphinx,True,False,False
sphygmomanometer,True,False,False
Sphyraena,True,False,False
Sphyraenidae,True,False,False
Sphyrapicus,True,False,False
Sphyrna,True,False,False
Sphyrnidae,True,False,False
spic,True,False,False
Spica,True,False,False
spic-and-span,True,False,False
spicate,True,False,False
spiccato,True,False,False
spice,True,True,False
spiceberry,True,False,False
spicebush,True,False,False
spicemill,True,False,False
spicery,True,False,False
spice-scented,True,False,False
spicily,True,False,False
spiciness,True,True,False
spick,True,False,False
spick-and-span,True,False,False
spicule,True,True,False
spiculum,True,False,False
spicy,True,True,False
spider,True,True,False
spiderflower,True,False,False
spiderlike,True,False,False
spiderly,True,False,False
spider-shaped,True,False,False
spiderwort,True,False,False
spidery,True,True,False
spiegel,True,False,False
spiegeleisen,True,False,False
spiel,True,True,False
Spielberg,True,False,False
spiff,True,True,False
spiffing,True,False,False
spiffy,True,True,False
spigot,True,True,False
spik,True,False,False
spike,True,True,False
spiked,True,True,False
spikelet,True,False,False
spikelike,True,False,False
spikemoss,True,False,False
spikenard,True,False,False
spiky,True,True,False
spile,True,False,False
spill,True,True,False
spillage,True,True,False
Spillane,True,False,False
spiller,True,True,False
spillikin,True,False,False
spillikins,True,False,False
spillover,True,True,False
spillway,True,True,False
Spilogale,True,False,False
spin,True,True,False
spinach,True,True,False
Spinacia,True,False,False
spinal,True,True,False
spinally,True,True,False
spindle,True,True,False
spindleberry,True,False,False
spindle-legged,True,False,False
spindlelegs,True,False,False
spindle-shanked,True,False,False
spindleshanks,True,False,False
spindle-shaped,True,False,False
spindly,True,True,False
spindrift,True,True,False
spin-dry,True,False,False
spine,True,True,False
spinel,True,False,False
spineless,True,True,False
spinelessness,True,True,False
spinet,True,True,False
spine-tipped,True,False,False
spininess,True,False,False
spinmeister,True,False,False
spinnability,True,False,False
spinnable,True,False,False
spinnaker,True,True,False
spinnbar,True,False,False
spinnbarkeit,True,False,False
spinner,True,True,False
spinney,True,True,False
spinning,True,True,False
spin-off,True,False,False
spinose,True,False,False
spinous,True,False,False
Spinoza,True,False,False
spinster,True,True,False
spinsterhood,True,True,False
Spinus,True,False,False
spiny,True,True,False
spiny-backed,True,False,False
spiny-edged,True,False,False
spiny-finned,True,False,False
spiny-leafed,True,False,False
spiny-leaved,True,False,False
spiny-stemmed,True,False,False
spiracle,True,True,False
spiraea,True,False,False
Spiraea,True,False,False
spiral,True,True,False
spiraling,True,True,False
spirally,True,True,False
spiral-shelled,True,False,False
spirant,True,False,False
Spiranthes,True,False,False
spire,True,True,False
spirea,True,True,False
spirilla,True,False,False
Spirillaceae,True,False,False
spirillum,True,False,False
spirit,True,True,False
spirited,True,True,False
spiritedly,True,True,False
spiritedness,True,False,False
spiritise,True,False,False
spiritism,True,False,False
spiritize,True,False,False
spiritless,True,True,False
spiritlessness,True,False,False
spiritous,True,False,False
spirits,True,True,False
spiritual,True,True,False
spiritualisation,True,False,False
spiritualise,True,False,False
spiritualism,True,True,False
spiritualist,True,True,False
spiritualistic,True,True,False
spirituality,True,True,False
spiritualization,True,False,False
spiritualize,True,False,False
spiritually,True,True,False
spiritualty,True,False,False
spirituous,True,True,False
Spirochaeta,True,False,False
Spirochaetaceae,True,False,False
Spirochaetales,True,False,False
spirochaete,True,False,False
spirochete,True,True,False
Spirodela,True,False,False
spirogram,True,False,False
spirograph,True,False,False
spirogyra,True,False,False
spirometer,True,False,False
spirometry,True,False,False
spironolactone,True,False,False
spirt,True,False,False
spirula,True,False,False
Spirulidae,True,False,False
spit,True,True,False
spitball,True,True,False
spite,True,True,False
spiteful,True,True,False
spitefully,True,True,False
spitefulness,True,True,False
spitfire,True,True,False
Spitsbergen,True,False,False
spitter,True,False,False
spitting,True,True,False
spittle,True,True,False
spittlebug,True,False,False
spittoon,True,True,False
spitz,True,False,False
Spitzbergen,True,False,False
spiv,True,True,False
Spizella,True,False,False
splanchnic,True,False,False
splash,True,True,False
splashboard,True,False,False
splashdown,True,True,False
splashed,True,True,False
splasher,True,False,False
splash-guard,True,False,False
splashiness,True,False,False
splashing,True,True,False
splashy,True,True,False
splat,True,True,False
splatter,True,True,False
splattered,True,True,False
splattering,True,True,False
splay,True,True,False
splayfoot,True,False,False
splayfooted,True,False,False
spleen,True,True,False
spleenwort,True,False,False
splendid,True,True,False
splendidly,True,True,False
splendiferous,True,False,False
splendor,True,True,False
splendour,True,False,False
splenectomy,True,False,False
splenetic,True,True,False
splenic,True,False,False
splenitis,True,False,False
splenius,True,False,False
splenomegaly,True,False,False
splice,True,True,False
splicer,True,True,False
splicing,True,True,False
spliff,True,False,False
spline,True,True,False
splint,True,True,False
splinter,True,True,False
splintering,True,True,False
splinterless,True,False,False
splinterproof,True,False,False
splinters,True,True,False
splintery,True,True,False
split,True,True,False
Split,True,False,False
split-pea,True,False,False
splitsaw,True,False,False
splitsville,True,False,False
splitter,True,True,False
splitting,True,True,False
splitworm,True,False,False
splodge,True,True,False
splosh,True,False,False
splotch,True,True,False
splotched,True,True,False
splurge,True,True,False
splutter,True,True,False
Spock,True,False,False
Spode,True,False,False
Spodoptera,True,False,False
spodumene,True,False,False
spoil,True,True,False
spoilable,True,False,False
spoilage,True,True,False
spoilation,True,False,False
spoiled,True,True,False
spoiler,True,True,False
spoiling,True,True,False
spoilsport,True,True,False
spoilt,True,False,False
Spokane,True,False,False
spoke,True,True,False
spoken,True,True,False
spokeshave,True,True,False
spokesman,True,True,False
spokesperson,True,True,False
spokeswoman,True,True,False
spoliation,True,True,False
spondaic,True,False,False
spondaise,True,False,False
spondaize,True,False,False
spondee,True,False,False
Spondias,True,False,False
spondylarthritis,True,False,False
spondylitis,True,False,False
spondylolisthesis,True,False,False
sponge,True,True,False
spongefly,True,False,False
spongelike,True,False,False
sponger,True,True,False
spongillafly,True,False,False
sponginess,True,True,False
spongioblast,True,False,False
spongioblastoma,True,False,False
spongy,True,True,False
sponsor,True,True,False
sponsorship,True,True,False
spontaneity,True,True,False
spontaneous,True,True,False
spontaneously,True,True,False
spontaneousness,True,False,False
spoof,True,True,False
spook,True,True,False
spookily,True,False,False
spooky,True,True,False
spool,True,True,False
spoon,True,True,False
spoonbill,True,True,False
spoondrift,True,False,False
spoonerism,True,True,False
spoonfeed,True,False,False
spoonfeeding,True,False,False
spoonflower,True,False,False
spoonful,True,True,False
spoon-shaped,True,False,False
spoor,True,True,False
sporadic,True,True,False
sporadically,True,True,False
sporangiophore,True,False,False
sporangium,True,False,False
Sporanox,True,False,False
spore,True,True,False
spore-bearing,True,False,False
Spork,True,False,False
Sporobolus,True,False,False
sporocarp,True,False,False
sporogenous,True,False,False
sporophore,True,False,False
sporophyl,True,False,False
sporophyll,True,False,False
sporophyte,True,False,False
sporotrichosis,True,False,False
Sporozoa,True,False,False
sporozoan,True,False,False
sporozoite,True,False,False
sporran,True,True,False
sport,True,True,False
sportfishing,True,False,False
sporting,True,True,False
sportingly,True,True,False
sportive,True,True,False
sportively,True,True,False
sportiveness,True,False,False
sportscast,True,False,False
sportscaster,True,True,False
sportsman,True,True,False
sportsmanlike,True,True,False
sportsmanship,True,True,False
sportswear,True,True,False
sportswoman,True,True,False
sportswriter,True,True,False
sporty,True,True,False
sporulate,True,False,False
sporulation,True,False,False
spot,True,True,False
spot-check,True,False,False
spotless,True,True,False
spotlessly,True,True,False
spotlessness,True,True,False
spotlight,True,True,False
spots,True,True,False
Spotsylvania,True,False,False
spotted,True,True,False
spotter,True,True,False
spotting,True,True,False
spotty,True,True,False
spot-weld,True,False,False
spotweld,True,False,False
spot-welder,True,False,False
spot-welding,True,False,False
spousal,True,True,False
spouse,True,True,False
spout,True,True,False
spouter,True,False,False
spouting,True,True,False
sprachgefuhl,True,False,False
sprag,True,False,False
Spraguea,True,False,False
sprain,True,True,False
sprat,True,True,False
sprawl,True,True,False
sprawler,True,False,False
sprawling,True,True,False
sprawly,True,False,False
spray,True,True,False
spray-dried,True,False,False
spray-dry,True,False,False
sprayer,True,True,False
spraying,True,True,False
spread,True,True,False
spread-eagle,True,False,False
spreadeagle,True,False,False
spreader,True,True,False
spreadhead,True,False,False
spreading,True,True,False
spread-out,True,False,False
spreadsheet,True,True,False
sprechgesang,True,False,False
sprechstimme,True,False,False
spree,True,True,False
sprig,True,True,False
sprigged,True,True,False
sprigger,True,False,False
sprightliness,True,True,False
sprightly,True,True,False
sprigtail,True,False,False
spring,True,True,False
spring-blooming,True,False,False
springboard,True,True,False
springbok,True,True,False
springbuck,True,False,False
spring-clean,True,False,False
spring-cleaning,True,False,False
springer,True,True,False
Springfield,True,False,False
spring-flowering,True,False,False
springiness,True,True,False
springless,True,False,False
springlike,True,True,False
spring-loaded,True,False,False
springtail,True,False,False
springtide,True,False,False
springtime,True,True,False
springy,True,True,False
sprinkle,True,True,False
sprinkler,True,True,False
sprinkles,True,True,False
sprinkling,True,True,False
sprint,True,True,False
sprinter,True,True,False
sprit,True,False,False
sprite,True,True,False
sprites,True,True,False
spritsail,True,False,False
spritz,True,True,False
spritzer,True,True,False
sprocket,True,True,False
sprog,True,True,False
sprout,True,True,False
sprouted,True,True,False
sprouting,True,True,False
spruce,True,True,False
sprucely,True,True,False
spruceness,True,False,False
sprue,True,False,False
spry,True,True,False
spud,True,True,False
spue,True,False,False
spume,True,True,False
spumy,True,False,False
spunk,True,True,False
spunky,True,True,False
spur,True,True,False
spurge,True,True,False
spurious,True,True,False
spuriously,True,True,False
spuriousness,True,True,False
spurn,True,True,False
spurned,True,True,False
spurner,True,False,False
spur-of-the-moment,True,False,False
spurring,True,True,False
spurt,True,True,False
spurting,True,True,False
sputnik,True,True,False
sputter,True,True,False
sputtering,True,True,False
sputum,True,True,False
spy,True,True,False
Spyeria,True,False,False
spyglass,True,True,False
spyhole,True,True,False
spying,True,True,False
spymaster,True,True,False
spyware,True,False,False
squab,True,True,False
squabble,True,True,False
squabbler,True,False,False
squabby,True,False,False
squad,True,True,False
squadron,True,True,False
squalid,True,True,False
Squalidae,True,False,False
squalidly,True,True,False
squalidness,True,True,False
squall,True,True,False
squalling,True,True,False
squally,True,True,False
squalor,True,True,False
Squalus,True,False,False
squama,True,False,False
Squamata,True,False,False
squamule,True,False,False
squamulose,True,False,False
squander,True,True,False
squandered,True,True,False
squanderer,True,False,False
squandering,True,True,False
squandermania,True,False,False
square,True,True,False
square-bashing,True,False,False
square-built,True,False,False
squared,True,True,False
squared-toe,True,False,False
square-jawed,True,False,False
squarely,True,True,False
squareness,True,True,False
square-rigged,True,False,False
square-rigger,True,False,False
square-shaped,True,False,False
square-shouldered,True,False,False
squaretail,True,False,False
square-tailed,True,False,False
square-toed,True,False,False
squarish,True,True,False
squark,True,False,False
squash,True,True,False
squashed,True,True,False
squashy,True,True,False
squat,True,True,False
Squatina,True,False,False
Squatinidae,True,False,False
squatness,True,False,False
squatter,True,True,False
squattiness,True,False,False
squatting,True,True,False
squatty,True,False,False
squaw,True,False,False
squaw-bush,True,False,False
squawbush,True,False,False
squawk,True,True,False
squawker,True,False,False
squawky,True,False,False
squawroot,True,False,False
squeak,True,True,False
squeaker,True,True,False
squeaking,True,True,False
squeaky,True,True,False
squeal,True,True,False
squealer,True,True,False
squealing,True,True,False
squeamish,True,True,False
squeamishly,True,True,False
squeamishness,True,True,False
squeegee,True,True,False
squeezability,True,False,False
squeezable,True,True,False
squeeze,True,True,False
squeezer,True,True,False
squeezing,True,True,False
squelch,True,True,False
squelched,True,True,False
squelcher,True,False,False
squib,True,True,False
squid,True,True,False
squiffy,True,False,False
squiggle,True,True,False
squiggly,True,True,False
squill,True,False,False
squilla,True,False,False
Squillidae,True,False,False
squinch,True,False,False
squinched,True,False,False
squint,True,True,False
squinter,True,False,False
squint-eye,True,False,False
squint-eyed,True,False,False
squinting,True,True,False
squinty,True,False,False
squire,True,True,False
squirearchy,True,False,False
squirm,True,True,False
squirmer,True,False,False
squirrel,True,True,False
squirrelfish,True,False,False
squirrel-sized,True,False,False
squirt,True,True,False
squirter,True,False,False
squirting,True,True,False
squish,True,True,False
squishy,True,True,False
sr,True,False,False
Sr,True,False,False
sr.,True,False,False
Sravana,True,False,False
Srbija,True,False,False
SS,True,False,False
SSA,True,False,False
SSE,True,False,False
S-shape,True,False,False
s-shaped,True,False,False
SSPE,True,False,False
SSRI,True,False,False
SSS,True,False,False
SSW,True,False,False
stab,True,True,False
stabber,True,True,False
stabbing,True,True,False
stabile,True,False,False
stabilisation,True,False,False
stabilise,True,False,False
stabilised,True,False,False
stabiliser,True,False,False
stabilising,True,False,False
stability,True,True,False
stabilization,True,True,False
stabilize,True,True,False
stabilized,True,True,False
stabilizer,True,True,False
stabilizing,True,True,False
stable,True,True,False
stableboy,True,False,False
stableman,True,True,False
stablemate,True,True,False
stableness,True,False,False
stabling,True,True,False
stably,True,True,False
Stabroek,True,False,False
staccato,True,True,False
stachyose,True,False,False
Stachys,True,False,False
stack,True,True,False
stacked,True,True,False
stacker,True,True,False
stacks,True,True,False
stacte,True,False,False
staddle,True,False,False
stadium,True,True,False
Stael,True,False,False
staff,True,True,False
Staffa,True,False,False
staffer,True,True,False
stag,True,True,False
stage,True,True,False
stagecoach,True,True,False
stagecraft,True,True,False
staged,True,True,False
stagehand,True,True,False
stager,True,False,False
stage-struck,True,False,False
stagey,True,False,False
stagflation,True,True,False
stagflationary,True,False,False
stagger,True,True,False
staggerbush,True,False,False
staggerer,True,False,False
staggering,True,True,False
staggeringly,True,True,False
staggers,True,True,False
staghead,True,False,False
staghound,True,False,False
stagily,True,False,False
staginess,True,False,False
staging,True,True,False
Stagira,True,False,False
Stagirus,True,False,False
stagnancy,True,True,False
stagnant,True,True,False
stagnate,True,True,False
stagnation,True,True,False
stagy,True,True,False
staid,True,True,False
staidly,True,True,False
staidness,True,True,False
stain,True,True,False
stainability,True,False,False
stainable,True,False,False
stained,True,True,False
stainer,True,True,False
staining,True,True,False
stainless,True,True,False
stair,True,True,False
stair-carpet,True,False,False
staircase,True,True,False
stairhead,True,False,False
stair-rod,True,False,False
stairs,True,True,False
stairway,True,True,False
stairwell,True,True,False
stake,True,True,False
stakeholder,True,True,False
stakeout,True,True,False
stakes,True,True,False
stalactite,True,True,False
stalagmite,True,True,False
stale,True,True,False
stalemate,True,True,False
stalemated,True,True,False
staleness,True,True,False
Stalin,True,False,False
Stalinabad,True,False,False
Stalingrad,True,False,False
Stalinisation,True,False,False
stalinise,True,False,False
Stalinism,True,False,False
Stalinist,True,False,False
Stalinization,True,False,False
stalinize,True,False,False
Stalino,True,False,False
stalk,True,True,False
stalked,True,True,False
stalker,True,True,False
stalking,True,True,False
stalking-horse,True,False,False
stalkless,True,False,False
stall,True,True,False
stall-fed,True,False,False
stalling,True,True,False
stallion,True,True,False
stalls,True,True,False
stalwart,True,True,False
stalwartness,True,False,False
Stamboul,True,False,False
Stambul,True,False,False
stamen,True,True,False
stamina,True,True,False
staminate,True,False,False
stammel,True,False,False
stammer,True,True,False
stammerer,True,True,False
stamp,True,True,False
stampede,True,True,False
stamper,True,True,False
stance,True,True,False
stanch,True,True,False
stanchion,True,True,False
stanchly,True,False,False
stand,True,True,False
stand-alone,True,False,False
standard,True,True,False
standard-bearer,True,False,False
standardisation,True,False,False
standardise,True,False,False
standardised,True,False,False
standardiser,True,False,False
standardization,True,True,False
standardize,True,True,False
standardized,True,True,False
standardizer,True,False,False
standby,True,True,False
stand-down,True,False,False
standdown,True,False,False
standee,True,True,False
stander,True,True,False
stand-in,True,False,False
standing,True,True,False
Standish,True,False,False
standoff,True,True,False
standoffish,True,True,False
standoffishly,True,False,False
standoffishness,True,False,False
standpat,True,False,False
standpipe,True,True,False
standpoint,True,True,False
standstill,True,True,False
stand-up,True,False,False
Stanford,True,False,False
stanhope,True,False,False
stanhopea,True,False,False
Stanislavsky,True,False,False
Stanley,True,False,False
Stanleya,True,False,False
stannic,True,False,False
stannite,True,False,False
stannous,True,False,False
Stanton,True,False,False
stanza,True,True,False
stapedectomy,True,False,False
stapelia,True,False,False
stapes,True,True,False
staph,True,True,False
Staphylaceae,True,False,False
Staphylea,True,False,False
Staphylinidae,True,False,False
staphylococcal,True,True,False
staphylococci,True,True,False
staphylococcus,True,True,False
staple,True,True,False
staplegun,True,False,False
stapler,True,True,False
star,True,True,False
starboard,True,True,False
starch,True,True,False
starches,True,True,False
starchless,True,False,False
starchlike,True,False,False
starchy,True,True,False
stardom,True,True,False
star-duckweed,True,False,False
stardust,True,True,False
stare,True,True,False
starer,True,False,False
starets,True,False,False
starfish,True,True,False
starflower,True,False,False
stargaze,True,False,False
stargazer,True,True,False
stargazing,True,True,False
star-glory,True,False,False
staring,True,True,False
stark,True,True,False
starkers,True,False,False
Starkey,True,False,False
starkly,True,True,False
starkness,True,True,False
starless,True,True,False
starlet,True,True,False
starlight,True,True,False
starlike,True,False,False
starling,True,True,False
starlit,True,True,False
star-of-Bethlehem,True,False,False
Starr,True,False,False
starred,True,True,False
starring,True,True,False
starry,True,True,False
starry-eyed,True,False,False
star-shaped,True,False,False
starship,True,False,False
start,True,True,False
starter,True,True,False
star-thistle,True,False,False
starting,True,True,False
startle,True,True,False
startled,True,True,False
startling,True,True,False
startlingly,True,True,False
start-off,True,False,False
startup,True,False,False
starvation,True,True,False
starve,True,True,False
starved,True,True,False
starveling,True,True,False
starving,True,True,False
starwort,True,False,False
stash,True,True,False
stasis,True,True,False
statant,True,False,False
state,True,True,False
State,True,False,False
state-controlled,True,False,False
statecraft,True,True,False
stated,True,True,False
Statehouse,True,False,False
stateless,True,True,False
stateliness,True,True,False
stately,True,True,False
statement,True,True,False
state-of-the-art,True,False,False
stater,True,True,False
stateroom,True,True,False
statesman,True,True,False
statesmanlike,True,True,False
statesmanly,True,False,False
statesmanship,True,True,False
state-supported,True,False,False
stateswoman,True,True,False
statewide,True,True,False
static,True,True,False
statice,True,False,False
statics,True,True,False
statin,True,False,False
station,True,True,False
